,budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,movie_id,cast,profitable,Action,Adventure,Fantasy,Science Fiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,War,History,Music,Documentary,TV Movie,Foreign
1587,7.477121269196145,"Adventure, Animation, Comedy, Family",http://www.wallaceandgromit.com/films/the-curse-of-the-wererabbit,533,"competition, garden, vegetable, stop motion, animation, contest, dog, rabbit, pest control, giant vegetable, wallace & gromit",en,The Curse of the Were-Rabbit,"Cheese-loving eccentric Wallace and his cunning canine pal, Gromit, investigate a mystery in Nick Park's animated adventure, in which the lovable inventor and his intrepid pup run a business ridding the town of garden pests. Using only humane methods that turn their home into a halfway house for evicted vermin, the pair stumble upon a mystery involving a voracious vegetarian monster that threatens to ruin the annual veggie-growing contest.",1.4966632774955533,"Aardman Animations, DreamWorks Animation","United Kingdom, United States of America",2005-09-04,8.284324308505234,1.9344984512435677,English,Released,Something bunny is going on...,The Curse of the Were-Rabbit,6.8,2.808885867359812,533,"Peter Sallis, Helena Bonham Carter, Ralph Fiennes, Nicholas Smith, Liz Smith, John Thomson, Vincent Ebrahim, Geraldine McEwan, Edward Kelsey, Dicken Ashworth, Robert Horvath, Pete Atkin, Noni Lewis, Ben Whitehead, Christopher Fairbank, James Mather, William Vanderpuye, Mark Gatiss, Peter Kay, Nigel Pilkington",1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1591,7.477121269196145,"Comedy, Drama, Romance",http://www.letterstojuliet-movie.com/,37056,"italy, letter, romantic comedy, american abroad, boyfriend girlfriend, italian stereotype, verona italy, quest",en,Letters to Juliet,"An American girl on vacation in Italy finds an unanswered ""letter to Juliet"" -- one of thousands of missives left at the fictional lover's Verona courtyard, which are typically answered by a the ""secretaries of Juliet"" -- and she goes on a quest to find the lovers referenced in the letter.",1.243554675797921,"Summit Entertainment, Applehead Pictures",United States of America,2010-05-14,0.0,2.0253058652647704,"English, Italiano, Español",Released,What if you had a second chance to find true love?,Letters to Juliet,6.6,2.9014583213961123,37056,"Amanda Seyfried, Christopher Egan, Gael García Bernal, Vanessa Redgrave, Franco Nero, Marcia DeBonis, Giordano Formenti, Luisa Ranieri, Marina Massironi, Milena Vukotic, Remo Remotti, Fabio Testi, Lidia Biondi, Luisa De Santis, Ashley Lilley, Daniel Baldock, Oliver Platt",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1593,7.477121269196145,Comedy,http://www.threestooges.com/movie/index.htm,76489,duringcreditsstinger,en,The Three Stooges,"While trying to save their childhood orphanage, Moe, Larry and Curly inadvertently stumble into a murder plot and wind up starring in a reality TV show.",1.1927337802415645,Wessler Entertainment,United States of America,2012-04-13,7.738933501479323,1.968482948553935,English,Released,Just Say Moe.,The Three Stooges,4.9,2.1492191126553797,76489,"Sean Hayes, Will Sasso, Chris Diamantopoulos, Jane Lynch, Sofía Vergara, Jennifer Hudson, Craig Bierko, Stephen Collins, Larry David, Kirby Heyborne, Carly Craig, Kate Upton, Marianne Leone Cooper, Brian Doyle-Murray, Mike Sorrentino, Nicole 'Snooki' Polizzi, Jenni 'Jwoww' Farley, Ronnie Ortiz-Magro, Sammi 'Sweetheart' Giancola, Lee Armstrong, Skyler Gisondo, Lance Chantiles-Wertz, Robert Capron, Avalon Robbins, Max Charles, Jake Peck, Isaiah Mustafa, Steve Tyler",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1594,7.602060002185325,"Romance, Fantasy, Animation, Music",http://corpsebridemovie.warnerbros.com/,3933,"shyness, england, cheating, old town, grave, skeleton, musical, marriage, wedding ring, stop motion, animation, money, wedding, corpse, wedding ceremony, parents, dark fantasy, european, ring, piano",en,Corpse Bride,"Set in a 19th-century european village, this stop-motion animation feature follows the story of Victor, a young man whisked away to the underworld and wed to a mysterious corpse bride, while his real bride Victoria waits bereft in the land of the living.",1.6490583412893376,"Tim Burton Animation Company, Will Vinton Studios, Warner Bros., Tim Burton Productions, Laika Entertainment, Patalex Productions",United States of America,2005-09-09,8.068909313121226,1.8920946026904804,English,Released,There's been a grave misunderstanding.,Corpse Bride,7.2,3.2776092143040914,3933,"Johnny Depp, Helena Bonham Carter, Emily Watson, Tracey Ullman, Paul Whitehouse, Joanna Lumley, Albert Finney, Richard E. Grant, Christopher Lee, Michael Gough, Jane Horrocks, Enn Reitel, Deep Roy, Danny Elfman, Stephen Ballantyne, Lisa Kay",1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1598,7.477121269196145,"Horror, Thriller",http://www.dragmetohell.net/,16871,"gypsy, work, gore, curse, psychologist, psychic, evil, loan officer, obituary, engagement ring, gypsies",en,Drag Me to Hell,"After denying a woman the extension she needs to keep her home, loan officer Christine Brown sees her once-promising life take a startling turn for the worse. Christine is convinced she's been cursed by a Gypsy, but her boyfriend is skeptical. Her only hope seems to lie in a psychic who claims he can help her lift the curse and keep her soul from being dragged straight to hell.",1.6635455407562107,"Universal Pictures, Ghost House Pictures, Mandate Pictures, Buckaroo Entertainment, Curse Productions",United States of America,2009-03-15,7.958137946385028,2.0,"English, Español, Magyar, Český",Released,"Christine Brown has a good job, a great boyfriend, and a bright future. But in three days, she's going to hell.",Drag Me to Hell,6.2,2.9854264740830017,16871,"Alison Lohman, Justin Long, Lorna Raver, Dileep Rao, David Paymer, Adriana Barraza, Chelcie Ross, Reggie Lee, Molly Cheek, Bojana Novaković, Kevin Foster, Alexis Cruz, Ruth Livier, Shiloh Selassie, Joanne Baron, Ted Raimi, Octavia Spencer, Cherie Franklin, Scott Spiegel, Jay Gordon, Bill E. Rogers, Sam Raimi",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1599,7.397940026043816,"Fantasy, Drama, Romance",http://theageofadalinemovie.com,293863,"san francisco, immortality, love, forever",en,The Age of Adaline,"After 29-year-old Adaline recovers from a nearly lethal accident, she inexplicably stops growing older. As the years stretch on and on, Adaline keeps her secret to herself  until she meets a man who changes her life.",1.9193503881227831,"Lakeshore Entertainment, Sidney Kimmel Entertainment, Sierra/Affinity",United States of America,2015-04-16,7.817322552890791,2.0530784434834195,English,Released,Love is timeless.,The Age of Adaline,7.4,3.2990712600274095,293863,"Blake Lively, Michiel Huisman, Harrison Ford, Ellen Burstyn, Kathy Baker, Amanda Crew, Lynda Boyd, Richard Harmon, Fulvio Cecere, Anjali Jay, Hiro Kanagawa, Peter J. Gray, Izabel Pearce, Cate Richardson, Jane Craven, Noel Johansen, Aaron Craven, Primo Allon, Darren Dolynski, Chris William Martin, Mark Ghanimé, Shaker Paleja, Daniel Bacon, Barclay Hope, Robert Moloney, Lane Edwards, Hugh Ross, Toby Levins, Anthony Ingruber, Keith McCafferty, Serge Houde, Alison Wandzura, Demord Dann, Grace Chin, Dee Jay Jackson",1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1601,7.477121269196145,"Drama, Romance",http://stepupmovie.com/,41233,"musical, duringcreditsstinger, 3d",en,Step Up 3D,"A tight-knit group of New York City street dancers, including Luke and Natalie, team up with NYU freshman Moose, and find themselves pitted against the world's best hip hop dancers in a high-stakes showdown that will change their lives forever.",1.4159801108292984,"Summit Entertainment, Touchstone Pictures",United States of America,2010-08-04,8.20219344709276,2.03342375548695,English,Released,Two Worlds. One Dream.,Step Up 3D,6.6,2.765668554759014,41233,"Rick Malambri, Adam G. Sevani, Joe Slaughter, Sharni Vinson, Alyson Stoner, Keith Stallworth, Kendra Andrews, Stephen Boss, Martín Lombard, Facundo Lombard, Oren Michaeli, Daniel 'Cloud' Campos, Aja George, Straphanio 'Shonnie' Solomon, Terence Dickson, Chadd Smith, Britney 'B' Thomas, Terrance Harrison, Jonathan 'Legacy' Perez, Jaime Burgos III, Ivan 'Flipz' Velez, Ashlee Nino, Tamara Levinson, Ricardo 'Boogie Frantick' Rodriguez Jr., Mari Koda, Christopher Scott, Luis Rosado, LaJon Dantzler, Janelle Cambridge, Anjelo 'Lil Demon' Baligad, Jalen Testerman, Jose 'Boy Boi' Tena, Simrin C. Player, Joshua Allen, Jeffrey 'Machine' McCann, Casper Smart, Joshua Lee Ayers, Philip Albuquerque, Richard Steelo Vasquez, John 'J-Rock' Nelson, Aaron 'Deuce' Cooke, Moises Rivas, Zahra 'Jeskilz' Hamani, Ivan Koumaev, Sharya Howell, Carly Lang, Nick Wilson, Nick DeMoura, Bailey Hanks, Robin Lord Taylor, Alex Zelenty, Jimmy Smagula, Christopher Place, Mark Blum, Alex Charak, Carolina Ravassa, Ally Maki, Jamal Sims, Kevin Chew, Ken Marks, Mark Tallman, Jennifer Van Dyck, Kylie Goldstein, David Brown, Rhapsody James, Dylan Hartigan, Sal Mistretta, Sonnie Brown, Akira Takayama, Grandmaster Caz, Hi-Hat, Raymond Del Barrio, Marley Marl, Dan Ziskie, Ryan Daniel Beck, Sawandi Wilson, Noel Rodriguez, Marie 'Pandora' Medina, Tyrell Washington, Anthony Carr, Adrian Wiltshire, Dave Scott, Cedric Gardner, Josue Anthony, Richie Soto, Cheryl Alessio, George Alexander, Shawn Breathwaite, Leon C. Carswell, Bryan Dechart, Monique Dupree, Jason Etter, Ruby Feliciano, Moe Hindi, Jeremy Hudson, Morris Isby, Joseph Charles Kaye, Kristen Kress Parness, Chris Kulanusorstit, Zachary McElderry, Shauna Mitchell, Owen J. Murphy, Kathy Najimy, Stefanie Paige, Danielle Polanco, Alicia Quiñones, Tony Styles, Ashley Sugarman, Michael Trobiano, Uzimann, Sean Van der Wilt, Penelope Vazquez, Harry Shum Jr.",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1603,7.477121269196145,"Comedy, Drama, Fantasy, Romance",http://www.sonypictures.com/homevideo/strangerthanfiction/,1262,"professor, literature, love, romantic comedy, author, fate, death, dying, novelist, publisher, what if",en,Stranger Than Fiction,"Everybody knows that your life is a story. But what if a story was your life? Harold Crick is your average IRS agent: monotonous, boring, and repetitive. But one day this all changes when Harold begins to hear an author inside his head narrating his life. But when the narration reveals he is going to die, Harold must find the author and convince them to change the ending.",1.522025256822652,"Mandate Pictures, Three Strange Angels",United States of America,2006-09-09,7.729595831756015,2.0569048513364727,English,Released,Harold Crick isn't ready to go. Period.,Stranger Than Fiction,7.1,2.858537197569639,1262,"Will Ferrell, Maggie Gyllenhaal, Dustin Hoffman, Emma Thompson, Queen Latifah, Ricky Adams, Denise Hughes, Christian Stolte, William Dick, Tony Hale, Peggy Roeder, Peter Grosz, Tonray Ho, Danny Rhodes, Linara Washington, T.J. Jagodowski, David Pompeii, Larry Neumann Jr., John Mohrlein, Tom Hulce, Bruce Jarchow, Linda Hunt, Kristin Chenoweth, Jarrett Sleeper, Keith Kupferer, Danny McCarthy, Tab Baker, Celeste Pechous, Michael Cook, Cheryl Lynn Bruce, Ora Jones, Will Clinger, Frank Caeti, Andrew Rothenberg, Bob Papenbrook, Nathan Adloff, Edy Cullen, Beth Hebert, Tim Krueger, Eli Goodman, Sia Moody",1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1604,7.477121269196145,"Horror, Thriller",http://www.30daysofnight.com/,4513,"sunrise, winter, vampire, marriage crisis, alaska, based on graphic novel, blizzard, blood lust, polar night",en,30 Days of Night,"This is the story of an isolated Alaskan town that is plunged into darkness for a month each year when the sun sinks below the horizon. As the last rays of light fade, the town is attacked by a bloodthirsty gang of vampires bent on an uninterrupted orgy of destruction. Only the small town's husband-and-wife Sheriff team stand between the survivors and certain destruction.",1.536483722343408,"Columbia Pictures, Dark Horse Entertainment, Ghost House Pictures, HorrorFlix","New Zealand, United States of America",2007-10-17,7.877981314180119,2.0569048513364727,English,Released,They're Coming!,30 Days of Night,6.2,2.885361220031512,4513,"Josh Hartnett, Melissa George, Ben Foster, Danny Huston, Mark Boone Junior, Craig Hall, Chic Littlewood, Manu Bennett, Nathaniel Lees, Elizabeth Hawthorne, Joel Tobeck, Kate Elliott, Camille Keenan, Peter Feeney, Pua Magasiva, Mark Rendall, Amber Sainsbury, Megan Franich, Jared Turner, Kelson Henderson, Dayna Porter, John Wraight, Kate Butler, Thomas Newman, Patrick Kake, Rachel Maitland-Smith, Min Windle, Jack Walley, Elizabeth McRae, Joe Dekkers-Reihana, Grant Tilly, John Rawls, Melissa Billington, Jacob Tomuri, Kate O'Rourke, Ben Fransham, Andrew Stehlin, Tim McLachlan, Jarrod Martin, Allan Smith, Aaron Cortesi, Abbey-May Wakefield",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1605,7.477121269196145,"Horror, Thriller",http://www.discoverthecabininthewoods.com/,22970,"cabin, plot twist, cabin in the woods, filmed killing, video wall, speaker phone, mounted animal head, young adult",en,The Cabin in the Woods,"Five college friends spend the weekend at a remote cabin in the woods, where they get more than they bargained for. Together, they must discover the truth behind the cabin in the woods.",1.8749904676211377,"Lionsgate, Mutant Enemy Productions",United States of America,2012-04-12,7.8227307343615955,1.9822712330395684,"English, 日本語",Released,If you hear a strange sound outside... have sex,The Cabin in the Woods,6.5,3.354876422516234,22970,"Kristen Connolly, Chris Hemsworth, Anna Hutchison, Fran Kranz, Jesse Williams, Richard Jenkins, Bradley Whitford, Brian J. White, Amy Acker, Tim DeZarn, Tom Lenk, Dan Payne, Jodelle Ferland, Dan Shea, Maya Massar, Matt Drake, Nels Lennarson, Rukiya Bernard, Peter Kelamis, Adrian Holmes, Chelah Horsdal, Terry Chen, Heather Doerksen, Patrick Sabongui, Phillip Mitchell, Naomi Dane, Ellie Harvie, Patrick Gilmore, Brad Dryborough, Emili Kawashima, Aya Furukawa, Maria Go, Serena Akane Chi, Abbey Imai, Marina Ishibashi, Miku Katsuura, Alicia Takase Lui, Jodi Tabuchi, Sara Taira, Alyssandra Yamamoto, Richard Cetrone, Phoebe Galvan, Simon Pidgeon, Matt Phillips, Lori Stewart, Greg Zach, Sigourney Weaver, Terry Notary",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1606,7.477121269196145,Comedy,http://www.meetthespartans.com/,7278,"fight, queen, penguin, black hole, men, army, s.a.t., aftercreditsstinger, duringcreditsstinger",en,Meet the Spartans,"From the creators of Scary Movie and Date Movie comes this tongue-in-cheek parody of the sword-and-sandal epics, dubbed Meet the Spartans. The 20th Century Fox production was written and directed by the filmmaking team of Jason Friedberg and Aaron Seltzer. Sure, Leonidas may have nothing more than a cape and some leather underwear to protect him from the razor-sharp swords of his Persian enemies,",1.064794736375068,"Regency Enterprises, New Regency Pictures",United States of America,2008-01-24,7.927610708804498,1.9294189257142926,English,Released,"The Bigger the Hit, The Harder They Fall",Meet the Spartans,3.7,2.5563025007672873,7278,"Sean Maguire, Carmen Electra, Ken Davitian, Kevin Sorbo, Diedrich Bader, Method Man, Ike Barinholtz, Lauren Walsh, Tiffany Haddish, Travis Van Winkle",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1610,7.477121269196145,"Action, Thriller, Adventure",http://hannathemovie.com/,50456,"assassin, self sacrifice, strip club, secret agent, training, british, road trip, dead animal, teenage girl, pistol, duringcreditsstinger",en,Hanna,"A 16-year-old girl raised by her father to be the perfect assassin is dispatched on a mission across Europe. Tracked by a ruthless operatives, she faces startling revelations about her existence and questions about her humanity.",1.5077476217707333,"Focus Features, Neunte Babelsberg Film, Holleran Company, Sechzehnte Babelsberg Film","Germany, United Kingdom, United States of America",2011-04-07,7.80469867112382,2.0492180226701815,"English, Français, Deutsch, Italiano, العربية, Español",Released,Adapt or die.,Hanna,6.5,3.1017470739463664,50456,"Saoirse Ronan, Eric Bana, Vicky Krieps, Cate Blanchett, Tom Hollander, John MacMillan, Tim Beckmann, Paul Birchard, Christian Malcolm, Jamie Beamish, Jessica Barden, Olivia Williams, Jason Flemyng, Michelle Dockery, Sebastian Hülk, Joel Basman, Martin Wuttke, Aldo Maland",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,7.477121269196145,"Comedy, Romance, Drama",http://www.larrycrowne.com/,59861,"classroom, college, teacher, diner, loss of job, economics, yard sale, cell phone, scooter, back to school",en,Larry Crowne,"After losing his job, a middle-aged man reinvents himself by going back to college.",1.3295088899627852,"Universal Pictures, Playtone Productions, Vendome Pictures",United States of America,2011-06-30,7.558232937673796,1.99563519459755,English,Released,Rediscover life and love,Larry Crowne,5.7,2.5563025007672873,59861,"Tom Hanks, Julia Roberts, Bryan Cranston, Cedric the Entertainer, Pam Grier, Taraji P. Henson, George Takei, Nia Vardalos, Sarah Mahoney, Roxana Ortega, Rami Malek, Wilmer Valderrama, Gugu Mbatha-Raw, Grace Gummer, Maria Canals-Barrera, Rita Wilson, Randall Park",1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1613,7.477121269196145,"Drama, Horror",http://www.carrie-movie.com,133805,"terror, based on novel, power, telekinesis, high school, remake, revenge, murder, prank, prom, teenager, explosion, violence, religious, humiliation, woman director",en,Carrie,"A reimagining of the classic horror tale about Carrie White, a shy girl outcast by her peers and sheltered by her deeply religious mother, who unleashes telekinetic terror on her small town after being pushed too far at her senior prom.",1.811900209521456,"Screen Gems, Metro-Goldwyn-Mayer (MGM), Misher Films",United States of America,2013-10-16,7.915897110462392,2.0043213737826426,English,Released,Know her name. Fear her power.,Carrie,5.8,3.165541076722373,133805,"Chloë Grace Moretz, Julianne Moore, Judy Greer, Alex Russell, Portia Doubleday, Gabriella Wilde, Max Topplin, Connor Price, Ansel Elgort, Cynthia Preston, Michelle Nolden, Arlene Mazerolle, Demetrius Joyette, Barry Shabaka Henley, Samantha Weinstein, Zoë Belkin, Karissa Strain, Kyle Mac, Christopher Britton",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1618,7.477121269196145,"Thriller, Crime, Drama",http://www.sideeffectsmayvary.com/,109421,"fraud, cover-up, murder, drug, prescription medication, professional reputation",en,Side Effects,A woman turns to prescription medication as a way of handling her anxiety concerning her husband's upcoming release from prison.,1.69229861346832,"Di Bonaventura Pictures, Endgame Entertainment, Universal, Open Road Films",United States of America,2013-02-07,7.801902608152804,2.0293837776852097,"English, Français",Released,One pill can change your life.,Side Effects,6.4,3.121887985103681,109421,"Jude Law, Rooney Mara, Catherine Zeta-Jones, Channing Tatum, Vinessa Shaw, Ann Dowd, Polly Draper, David Costabile, Mamie Gummer, Andrea Bogart, Vladimi Versailles, Michelle Vergara Moore, Mitchell Michaeliszyn, Russell G. Jones, Sasha Bardey, J. Claude Deering, Victor Cruz, Carmen Pelaez, Marin Ireland, James Martinez, Jacqueline Antaramian, Elizabeth Rodriguez, Peter Friedman, Michael Nathanson, Timothy Klein, Sheila Tapia, Devin Ratray, Davenia McFadden, Laila Robins",1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,7.477121269196145,"Animation, Family",http://disney.go.com/pooh/home/,51162,"owl, tiger, aftercreditsstinger, duringcreditsstinger",en,Winnie the Pooh,"During an ordinary day in Hundred Acre Wood, Winnie the Pooh sets out to find some honey. Misinterpreting a note from Christopher Robin, Pooh convinces Tigger, Rabbit, Piglet, Owl, Kanga, Roo, and Eeyore that their young friend has been captured by a creature named ""Backson"" and they set out to save him.",1.3041396976228241,"Walt Disney Pictures, Walt Disney Animation Studios",United States of America,2011-04-13,7.160168322992708,1.806179973983887,English,Released,Oh Pooh.,Winnie the Pooh,6.8,2.413299764081252,51162,"Jim Cummings, Travis Oates, Bud Luckey, Craig Ferguson, Tom Kenny, Kirsten Anderson-Lopez, Wyatt Hall, Jack Bouleter, Huell Howser, John Cleese",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1628,7.477121269196145,"Action, Thriller",http://www.sanctummovie.com/,48340,"cave, water, adventure",en,Sanctum,"The 3-D action-thriller Sanctum, from executive producer James Cameron, follows a team of underwater cave divers on a treacherous expedition to the largest, most beautiful and least accessible cave system on Earth. When a tropical storm forces them deep into the caverns, they must fight raging water, deadly terrain and creeping panic as they search for an unknown escape route to the sea. Master diver Frank McGuire (Richard Roxburgh) has explored the South Pacific's Esa-ala Caves for months. But when his exit is cut off in a flash flood, Frank's team--including 17-year-old son Josh (Rhys Wakefield) and financier Carl Hurley (Ioan Gruffudd)--are forced to radically alter plans. With dwindling supplies, the crew must navigate an underwater labyrinth to make it out. Soon, they are confronted with the unavoidable question: Can they survive, or will they be trapped forever?",1.323523629848476,"Universal Pictures, Wayfare Entertainment, Sanctum Australia, Relativity Media, Great Wight Productions/ Osford Films, Start Motion Pictures","United States of America, Australia",2011-02-03,8.035867058609952,2.037426497940624,English,Released,The only way out is down.,Sanctum,5.8,2.531478917042255,48340,"Ioan Gruffudd, Richard Roxburgh, Alice Parkinson, Daniel Wyllie, Allison Cratchley, Christopher James Baker, Nicole Downs, Cramer Cain, Andrew Hansen, John Garvin, Sean Dennehy, Nea Diap, Rhys Wakefield",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,7.477121269196145,Comedy,http://www.thefiveyearengagementmovie.com/,72207,"sex, san francisco, restaurant, frustration, chase, offer, engagement, love, psychologist, wedding, proposal, chef, ceremony, englishwoman, ring, unemployed",en,The Five-Year Engagement,"Exactly one year after Tom meets Violet, he surprises her with a wedding ring. By all accounts, Tom and Violet are destined for their happily ever after. However, this engaged couple just keep getting tripped up on the long walk down the aisle.",1.4580427223649037,"Universal Pictures, Dentsu, Relativity Media, Apatow Productions, Stoller Global Solutions",United States of America,2012-04-27,7.731667333956641,2.0969100130080562,English,Released,A comedy about the journey between popping the question and tying the knot.,The Five-Year Engagement,5.7,2.660865478003869,72207,"Jason Segel, Emily Blunt, Chris Pratt, Alison Brie, Rhys Ifans, Jacki Weaver, Jim Piddock, David Paymer, Mimi Kennedy, Mindy Kaling, Kevin Hart, Brian Posehn, Chris Parnell, Lauren Weedman, Adam Campbell, Dakota Johnson, Randall Park, Tracee Chimo, Jane Carr, Clement von Franckenstein, Michael Ensign, Madge Levinson, Zoe Niemkiewicz, Rocky Rector, Laurie Brown, Nicholas Delbanco, Penelope Stoller, Chris Newman",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1632,7.477121269196145,"Romance, Drama, Thriller, Crime",http://www.thenextthreedaysmovie.com/index.html,43539,"evidence, passport, argument, county jail, fingerprints, appeal, escape artist",en,The Next Three Days,"A married couple's life is turned upside down when the wife is accused of a murder. Lara Brennan is arrested for murdering her boss with whom she had an argument. It seems she was seen leaving the scene of the crime and her fingerprints were on the murder weapon. Her husband, John would spend the next few years trying to get her released, but there's no evidence that negates the evidence against her. And when the strain of being separated from her family, especially her son, gets to her, John decides to break her out. So he does a lot of research to find a way.",1.5492693514844231,"Lionsgate, Fidélité Films, Hwy61","United States of America, France",2010-11-18,7.708834192560869,2.1271047983648077,English,Released,What if you had 72 hours to save everything you live for?,The Next Three Days,6.9,2.957128197676813,43539,"Russell Crowe, Elizabeth Banks, Brian Dennehy, RZA, Moran Atias, Olivia Wilde, Jason Beghe, Nazanin Boniadi, Tyrone Giordano, Ty Simpkins, Liam Neeson, Jonathan Tucker, Lennie James, Michael Buie, Helen Carey, Remy Nozik, Aisha Hinds, Leslie Merrill, Daniel Stern, Rachel Deacon, Derek Cecil, Kaitlyn Wylde, Kevin Corrigan, Jeff Hochendoner, Lauren Haggis, James Ransone, Denise Dal Vera, Glenn Taranto, Lisa Ann Goldsmith, Veronica Brown, Patrick Brennan, Alissa Haggis, Allan Steele, Quantia Mali, Trudie Styler, David Flick, Sean Huze, Tamara Gorski, Patrick Brennan, Brenna McDonough, Melissa Jackson, Patrick McDade",1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1633,7.477121269196145,"Science Fiction, Action, Thriller",http://www.sonypictures.com/movies/ultraviolet/,9920,"skyscraper, vampire, victim, dystopia, boy, doctor, violence, one woman army, hemophagia, stamina, totalitarian, antigen, cure, strength, biological warfare, lab technician, rooftop fight, gravity, light sensitivity",en,Ultraviolet,"In the late 21st century, a subculture of humans have emerged who have been modified genetically by a vampire-like disease, giving them enhanced speed, incredible stamina and acute intelligence. As they are set apart from ""normal"" and ""healthy"" humans, the world is pushed to the brink of worldwide civil war  aimed at the destruction of the ""diseased"" population. In the middle of this crossed-fire is - an infected woman - Ultraviolet, who finds herself protecting a nine-year-old boy who has been marked for death by the human government as he is believed to be a threat to humans.",1.2277669358941699,"Screen Gems, Ultravi Productions",United States of America,2006-03-03,7.492344216567368,1.9444826721501687,"English, Tiếng Việt",Released,The blood war is on.,Ultraviolet,4.8,2.661812685537261,9920,"Milla Jovovich, Cameron Bright, Nick Chinlund, Sebastien Andrieu, Ida Martin, William Fichtner, David Collier, Kieran O'Rorke, Digger Mesch, Ryan Martin, Steven Calcote, Ricardo Mamood-Vega, Mike Smith, Clay Cullen, Jennifer Caputo, Jack Murphy, Diego Swing, Theodore Thomas, Abraham Boyd, Matthew Sturgess, Kurt Wimmer",1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,7.477121269196145,"Drama, Comedy, Romance",http://www.loveandotherdrugsthemovie.com/,43347,"male nudity, female nudity, letter, love, viagra, sexual freedom, free spirit",en,Love & Other Drugs,"Maggie, an alluring free spirit who won't let anyone - or anything - tie her down. But she meets her match in Jamie, whose relentless and nearly infallible charm serve him well with the ladies and in the cutthroat world of pharmaceutical sales. Maggie and Jamie's evolving relationship takes them both by surprise, as they find themselves under the influence of the ultimate drug: love.",1.327092165002359,"Bedford Falls Productions, Dune Entertainment, Regency Enterprises, Fox 2000 Pictures, Stuber Productions, New Regency Pictures",United States of America,2010-11-22,8.012077637545508,2.0530784434834195,English,Released,Addicted to one-night stands or dependent on one another?,Love & Other Drugs,6.6,3.091315159697223,43347,"Jake Gyllenhaal, Anne Hathaway, Oliver Platt, Hank Azaria, Gabriel Macht, Judy Greer, George Segal, Jill Clayburgh, Kate Jennings Grant, Katheryn Winnick, Kimberly Scott, Peter Friedman, Nikki DeLoach, Natalie Gold, Josh Gad, Ian Novick, Loretta Higgins, Harry O'Toole, Lisa Ann Goldsmith, Maximilian Osinski, Bingo O'Malley",1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1640,7.5440680567586895,Drama,http://northcountrymovie.warnerbros.com/,9701,"rape, secret, minnesota, witness, miner, insult, court, lawsuit, love, lesbian, battle, case, woman, woman director, landmark, harrassment, legal",en,North Country,"A fictionalized account of the first major successful sexual harassment case in the United States -- Jenson vs. Eveleth Mines, where a woman who endured a range of abuse while working as a miner filed and won the landmark 1984 lawsuit.",1.1392240353254934,"Warner Bros., Participant Media, Nick Wechsler Productions",United States of America,2005-02-12,7.401818141574719,2.103803720955957,English,Released,All She Wanted Was To Make A Living. Instead She Made History.,North Country,6.8,2.100370545117563,9701,"Charlize Theron, Elle Peterson, Thomas Curtis, Frances McDormand, Sean Bean, Woody Harrelson, Amber Heard, Jeremy Renner, Richard Jenkins, Sissy Spacek, James Cada, Rusty Schwimmer, Linda Emond, Michelle Monaghan, Brad William Henke, Jillian Armenante, Corey Stoll",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
